transcript_ID	yHG010_Total	yHG010_Supernatant	yHG010_Pellet	yHG005_Total	yHG005_Supernatant	yHG005_Pellet	yHG006_Total	yHG006_Supernatant	yHG006_Pellet	yHG007_Total	yHG007_Supernatant	yHG007_Pellet	yHG008_Total	yHG008_Supernatant	yHG008_Pellet	yHG026_Total	yHG026_Supernatant	yHG026_Pellet	yHG027_Total	yHG027_Supernatant	yHG027_Pellet
YGR279C	38607	39075.03573189024	42459.18871759786	49411	57541.625170977786	53402.4943553959	55095	30067.394280430744	53808.032485994045	53207	80787.59151799139	57366.38145623612	56358	63797.7080567088	61434.307334176265	54043	66467.88490612758	44188.006653580815	60463	29638.44395370339	46121.39198978897
YGR281W	2648	2509.625682006241	6568.440295793116	3038	2514.434081487241	6408.299322647508	3537	1681.180522974464	8484.065830422333	2823	3440.636889957823	5104.192442684434	2961	2490.5024285968393	6196.984924119897	2931	3073.7115206115413	5214.881157720229	3374	1457.8412324585952	7032.202886886662
YGR296W	3582.43	3152.4730440470157	6059.082078411011	4818.72	4869.833520542132	9988.40254423325	5193.09	2954.1405096737435	10761.606497198809	4383.02	6212.909851422533	7077.534602902597	4886.33	4981.004857193679	7803.610645188019	4990.82	4822.391975153005	8332.731197389076	5576.69	2809.3429008871317	9989.887343145674
YHL036W	165	187.81226851779502	144.44486761582084	200	215.66061360144522	230.6987756153103	279	185.91567373310681	290.36375034600496	217	267.70490684267133	271.944679323351	267	224.78943219035864	306.0239468701184	211	300.46055919956416	174.09314942313358	249	145.2895206224639	331.1990406748373
YHL032C	727	695.7877330323681	1687.7242426690646	883	633.7289539349731	1435.4590482730418	1124	547.822696978692	1714.9609004810918	830	1406.7982688443735	1108.6975387798157	1025	1108.8698209878057	1262.3487808392383	868	830.7734461867949	1202.8253960143775	1150	412.9931905353442	1571.2698673876002
YHR012W	820	868.4741812668508	661.4054464513902	1058	1148.1819260456832	1153.4938780765515	1171	844.8908019828377	1442.7448845317122	976	1625.9928905544803	885.5634429247584	964	1393.9686130341142	788.0116631905548	1058	1460.2383177098818	846.7257721943315	1011	553.9549382030964	747.1234173362609
YHR019C	15749	13952.308726332034	14011.152158734621	21286	21705.819076221436	17285.319372954546	24812	14989.699302837253	22267.270104659256	21692	30811.21776808705	22097.248430146137	22904	24640.485502963886	26608.782180356793	23485	32987.56479452015	24665.833943268517	26024	13577.460265489062	22690.98543786211
YHR024C	1394	1706.6967219670769	950.2951816830318	1711	1686.7310561006889	1768.6906130507123	2071	1070.5037725984585	1851.0689084557816	1587	2138.0459002871066	1638.6410164355766	1802	1980.6142043601722	1178.1921954499558	1668	2055.150224925019	1740.9314942313358	2150	891.5212286706083	2033.408063678071
YHR025W	9198	7942.316133762593	21659.12778091966	11503	10795.078759044409	28034.173436808633	12828	6962.90587319294	37828.95234976546	11718	12630.640906738117	23986.915304418653	12459	9724.884276771918	29202.335130081046	12302	13728.042949828086	28195.17688157386	13359	5929.048947955016	31040.282184176613
YHR027C	14819	15321.195461971802	11380.73509583599	15947	17273.33082236827	13662.494155884488	17989	10677.911239781533	18211.2514670135	15415	24456.37041572109	12028.32235468668	15664	18084.583953168243	14100.053352040704	16082	21691.750071412534	13998.671878614696	17238	9666.390020988183	14649.78082240792
YHR030C	6599	8125.086462185951	5899.432487888262	5838	6501.143413370941	5963.990569610614	6272	3655.4594212648226	6487.815046793548	7353	13933.231896408834	5006.571275747847	7304	8936.75059683621	7811.261243859772	7241	9177.567780750687	7952.891598647693	6974	3875.2115543046966	7070.714403244201
YHR037W	2302	2444.080460778554	1520.472290692851	2559	2661.420644947444	2059.200182344066	2992	1646.1145773949102	2522.535081130918	2461	3959.8766085989773	1778.0998263449874	2700	3688.4656220991164	1866.7460759077221	2650	3528.909267798881	1677.6248944411054	2730	1556.143503858475	2148.9426127506886
YHR079C	3237	4516.317839592346	1740.9407728433143	3672	4501.16230399441	2597.4973254464567	4335	2516.808622351382	2658.643089105608	3628	7265.7627065218985	2008.2068626955152	3946	4893.282151948661	2432.890377617441	3751	4757.7929549250985	2738.0104409274645	4382	2889.7158271889202	2125.835702936165
YHR080C	2362	2725.168621043442	2516.3816410966683	2734	3220.451509255101	2674.3969173182268	3016	1835.9999808162684	3901.7628952744417	2720	4252.734996621497	2280.151542018866	2956	3503.4255407229066	2853.673304563854	2756	3408.7250441190554	3030.80346495728	3271	2079.8040313785896	3288.8834969338495
YHR084W	2863	3185.245654660859	2394.7438578412402	3626	3743.3381366463145	2554.77532996214	4115	2060.9513298171805	4173.978911223821	3345	3936.519804646261	2273.1786015233956	3779	5015.271538930014	2983.733481983654	3879	5809.404912123573	2682.617166111013	4646	2613.3566113666166	4336.396741858916
YHR112C	1880	2237.3609169066185	1626.9053510413505	1884	2157.810943911667	2067.7445814409293	1957	1059.2562051484128	1878.2905100507196	1930	2991.4675831748173	1373.6692776076961	2152	2656.3531682007015	2088.613437388558	1924	2821.3246508839075	1590.5783197295386	1691	887.8117089951411	1786.9343589898199
YHR121W	719	940.3218276125845	1117.5471336592454	1014	820.4741780032637	1597.8026311134454	1236	576.9340480258688	2150.5065260000993	973	2105.7057101987302	1115.6704792752862	1106	1086.9391446765512	1377.1077609155327	1161	1738.1643349694787	1772.584794126451	1179	529.2248070333153	1964.0873342345003
YHR123W	1891	2160.4713304664474	1109.9447722057812	2137	1474.684866190888	2084.833379634656	2740	1417.8551203204552	2295.6884011731017	1935	3027.4011277174577	1624.6951354446355	2078	2713.9211935177445	1989.1556546557695	1975	3064.6977038355544	1899.1979937069118	2188	1245.1621043984778	1971.7896375060081
YHR132C	2077	2387.3586347161327	1284.799085635459	2477	2845.756253221305	2306.987756153103	3043	2050.3653839818435	3121.4103162195534	2363	3079.5047673042864	2133.719791613985	2737	3581.5535750817508	2356.3843908999115	2596	2626.0252874041907	1812.151418995345	2946	1554.2887440207414	2449.3324403394945
YHR138C	1859	1685.2684765657177	2782.4642919679172	1479	1492.7569846491097	2332.620953443693	1522	944.1340441891225	2631.42148751067	1579	2218.8963755080476	1743.2351238676347	1367	1278.832562400028	1874.396674579475	1457	2232.4219548527617	1820.0647439691238	1108	425.97650939947926	1409.5214986859355
YHR151C	934	1044.9420845721615	433.3346028474625	1147	1363.8425396471284	760.4515196208376	1348	1056.6097186895786	544.4320318987593	1104	1705.0466885482892	397.4576082418207	1213	1354.2192622199655	474.3371176486835	1040	1874.8738894052804	466.88617345294915	1464	712.8460309689399	546.863532277057
YHR153C	23	22.688730424968526	7.602361453464255	49	44.57789219694678	25.633197290590033	38	15.878918753005564	27.221601594937965	38	52.10363958682865	20.918821486411616	81	113.76538336463273	53.554190702270716	60	70.60823141189758	63.30659979023039	85	29.05790412449278	61.618426172062755
YHR157W	80	105.88074198318645	68.42125308117829	75	87.95097649667878	42.72199548431672	99	47.63675625901669	27.221601594937965	84	104.2072791736573	48.81058346829377	75	87.722705245018	22.95179601525888	94	141.21646282379515	39.566624868893996	75	40.18646315089427	61.618426172062755
YHR165C	10598	8573.819130590884	20169.064936040668	12863	9843.280520244734	23855.962278442457	14833	6323.117771769757	30460.972184735583	12891	14747.12668029964	23952.0506019413	14474	13458.581918762997	24061.132822663058	13963	13453.121538160485	27198.097934877733	16886	6144.819342411356	35184.12134424783
YHR166C	287	250.83651969826315	319.2991810454987	429	513.2481642134953	581.0191385867074	510	359.2605367867509	580.7275006920099	433	883.965195748955	348.64702477352694	512	597.6109294816852	589.0960977249779	524	695.566194546991	443.14619853161275	526	332.62026423355564	577.6727453630883
YHR179W	12795	13550.214003800647	18952.687103486387	15642	13702.280215023668	29691.78686160012	17676	9885.288545360672	35642.15035497211	14611	22497.992238147184	18638.66994439275	15819	21128.83595862426	20457.700848267414	13778	17907.449328294024	28211.00353152142	13218	6998.627121048048	23607.559527171543
YHR194W	597	781.5007146378048	623.3936391840689	596	521.6818194939988	751.9071205239743	758	434.02377924881876	871.0912510380149	577	916.3053858373314	627.5646445923485	737	926.5710741505027	895.1200445950963	643	878.8471356587252	664.7192977974191	729	465.544719271129	654.6957780781668
YHR201C	737	569.7392306714319	3246.2083406292368	937	860.2328386113513	3947.512382750865	1169	360.583780016168	3194.0012538060546	978	891.1519046574831	3123.8773419708014	1081	668.8856274932623	3557.528382365126	1042	832.2757489827927	3371.0764388297684	1149	345.6035830976907	5214.459314810811
YIL126W	5810	6762.50215166423	3694.747666383628	7142	7663.783034183201	6357.032928066328	8685	4237.68644220836	8801.651182363275	7335	12197.6416949993	5243.651252593845	7904	8119.832904241979	5845.057385219261	8354	10540.15641672071	5863.77380557009	9423	6016.840913607739	9489.237630497664
YIL115C	7246	5907.893305657082	9548.565985551104	8991	9239.67176374013	12064.691524771042	10394	4023.321039042785	14817.625134844566	8943	10999.257984502241	10975.408339870628	10552	14496.177041739225	15630.173086391296	9671	11851.666757626808	15446.810348816216	10722	4986.212697107112	12762.716520888498
YIL113W	83	97.05734681792092	91.22833744157106	77	53.01154747745022	85.44399096863344	94	42.34378334134817	136.10800797468983	66	93.42721581086516	97.62116693658754	70	79.49870162829757	145.36137476330623	76	96.14737894386053	134.5265245542396	75	33.38567707920447	130.93915561563335
YIL097W	486	501.6730393965263	349.7086268593557	539	655.4154960848391	469.94195032748394	704	380.432428457425	771.2787118565757	492	907.3219997016713	446.2681917101145	530	583.9042567871511	443.73472296167165	539	682.0454693830106	466.88617345294915	558	324.5829716033768	562.2681388200726
YIL094C	1511	1951.2308165472932	881.8739286018535	2142	1745.766643064213	1623.4358284040354	2647	2067.567545964266	1442.7448845317122	1998	3192.6954326136038	780.9693354927003	2369	2807.126567840576	1155.2403994346969	2273	2792.780897759949	1281.9586457521655	2546	1396.0159045341425	1671.3998099172022
YIL076W	3692	4593.207426032517	3033.3422199322376	4091	4296.3449614678975	2870.9180965460837	4515	2819.169700273196	3466.2172697554342	4003	6390.780896908604	2301.070363505278	4292	4975.522188115865	3129.0948567469604	4397	6144.418435631087	3885.4425621253904	4668	2584.9169605213683	3250.3719805763103
YIL070C	445	278.5671902176691	1330.4132543562446	529	363.8519849588629	2477.87573809037	678	281.1891862511402	2440.870276346104	469	591.1068077264354	1373.6692776076961	611	416.6828499138355	1782.5894905184396	576	518.2944646192482	1859.6313688380178	673	230.60847315820865	2849.8522104579024
YIL051C	7625	9812.875908798887	5154.401065448765	8880	9530.030466968892	5408.604628314497	9973	6130.585881889565	8211.849814472953	8871	14308.737436879426	4288.358404714381	9901	11649.3011230845	5783.852595845237	10502	12300.855293630157	6433.533203682164	10795	6600.472009214573	6847.347608370474
YIL011W	18969	15831.691896533594	48282.59759095148	17212	13529.992685721954	50975.88501188671	17145	7744.281000163755	48572.41111256764	18982	22332.69793325104	44027.14628840098	17130	16395.921877201647	46010.7004119223	16696	15158.235211618012	47543.256442463025	15572	6269.7065048187505	46945.53843984031
YIL009C-A	397	473.9423688771203	380.11807267321274	453	431.32122720289044	350.3203629713971	463	275.2345917187631	607.9491022869479	396	555.1732631837949	257.99879833240993	438	512.629558775574	313.67454554187134	436	588.9026960311458	451.05952350539155	513	319.01869209017605	261.8783112312667
YIR011C	815	916.3726121640066	942.6928202295676	979	998.7857467910508	1050.9610889141914	1075	614.646480064257	1170.5288685823325	947	1469.6819717939943	962.2657883749343	1032	1167.8085135743022	1300.6017741980031	1049	1494.7912820178317	1384.8318704112899	1064	642.9834104143083	1240.070826712763
YIR039C	90	52.94037099159323	167.2519519762136	114.759	85.54136070224922	264.8763720027637	124.925	56.23783725022804	299.4376175443176	131	123.97072867210954	160.3776313958224	149	172.7040759511292	405.48172960290685	96	112.67270969983656	189.91979937069118	131	48.22375578107312	331.1990406748373
YJL208C	498	533.1851649867604	410.52751848706976	710	714.4510830483632	726.2739232333843	911	556.4237779699033	1052.568595004268	692	860.6083917962387	767.0234545017593	874	1174.6618499215692	1078.7344127171673	819	865.3264104947448	759.6791974827647	928	513.7684750522021	1039.810941653559
YJL196C	160	207.98002889554482	174.85431342967786	165	115.66155813261867	205.06557832472026	249	165.4054036771413	335.73308633756824	127	228.17800784576684	153.40469090035185	197	202.85875587910414	214.21676280908287	151	154.73718798777554	205.74644931824878	262	154.5633198111318	231.06909814523533
YJL166W	2809	2828.5283929794095	3048.546942839166	2967	3216.8370855634566	3127.250069451984	3296	1753.2972789776977	4854.5189510972705	3092	4734.244493492879	4692.788953451673	3510	3639.121600398794	4881.081952578388	3421	4616.576492101303	4558.075184896588	3938	2158.940451121889	5414.719199870015
YJL128C	3653	2146.6059952067444	11479.565794731025	4305	2245.7619204083458	16550.501050624298	5071	2036.4713300729636	19082.342718051514	3904	4940.862374613062	10117.736658927752	4638	4032.5031067319214	16387.58235489484	4122	3555.950718126842	15510.116948606446	4795	1608.6950325942598	13725.504429826979
YJL124C	1459	1569.3038543936564	2638.0194243520964	1688	1662.6348981563933	3229.782858614344	2135	1031.468097330653	3820.098090489628	1765	2195.5395715553313	2914.689127106685	1814	1659.878063308075	3450.4200009605847	1898	2400.6798680045176	2983.3235151146073	2127	937.2719713347033	3897.3654553829692
YJL115W	727	709.6530682920711	661.4054464513902	1060	985.5328599216882	956.9726988486946	1105	807.1783699444495	1624.2222284979653	959	1189.4003243613988	955.2928478794638	1165	1569.4140235241503	986.9272286561318	1186	1811.7771719733719	910.0323719845619	1277	732.6301359047648	1047.5132449250668
YJL111W	3581	4896.9843167223735	3542.7004373143427	4608	5713.199048592476	6015.256964191794	5333	2868.7913213763386	6152.08196045598	4192	5018.1194953797385	5913.053540159017	4673	6327.000115796924	4835.17836054787	4979	7893.0988901725505	5317.754382379353	5643	3184.6226413885597	5676.597511101281
YJL096W	296	294.95349552459083	250.8779279643204	389	587.9462538408116	341.7759638745338	421	234.87567322154064	344.8069535358809	345	547.9865542752668	216.1611553595867	389	509.88822423666716	336.6263415571302	360	503.27143665926997	269.0530491084792	422	233.6997395544313	338.90134394634515
YJL093C	1601	1720.5620572267799	1657.3147968552075	1689	1820.4647326915292	1666.1578238883521	1957	1141.9589069869835	2631.42148751067	1796	2339.273749725893	1283.0210511665791	2003	2151.947613041848	1973.8544573122635	1879	2369.1315092885634	1812.151418995345	2052	1121.5114485495724	1448.0330150434747
YJL090C	1359	1401.6593462536111	1642.110073948279	1677	1875.885895963409	2383.887348024873	1960	919.6540444449056	3348.2569961773697	1610	2454.2610922623426	1687.4515999038704	1921	1773.6434466727078	2731.2637258158065	1706	2181.343659788836	1867.5446938117966	2035	862.4633245461155	2734.3176613852847
YJL082W	3950	4072.6271112818504	3307.027232256951	3908	4351.766124739777	4289.288346625399	4158	2614.066999713541	4600.450669544516	3560	5540.952568475157	3158.742044448154	4085	4931.660835493356	3741.142750487197	3668	4899.009417748894	3948.749161915621	3590	1978.410493582487	3581.5710212511476
YJL080C	22406	30716.759540336556	6971.365452826722	28150	29106.953988811816	10441.255696367007	33930	21462.343559531146	14953.733142819256	27866	45558.34444838669	9413.469668885227	29734	34945.162034714594	12049.692908010911	30251	43123.601759117446	12352.700284068706	34233	21512.74110459257	10921.866038998123
YJL068C	2123	2113.833384592901	4067.2633776033763	2216	1851.7897380191134	5075.3730635368265	2241	1105.5697181780124	5244.695240624715	2381	3077.7080900771543	4002.4678444000892	2489	2711.1798589788377	4812.2265645326115	2463	2825.831559271901	5127.834583008662	2380	1098.6360772175249	5214.459314810811
YJL062W	2245	2514.6676221006783	2942.1138824906666	2607	2819.25047948258	4631.064310499933	3347	1626.9275505683618	4863.592818295583	2466	3455.010307774879	2754.311495710863	2827	2745.446540715173	3419.817606273573	2659	3453.79412799899	4344.415410604561	3293	2061.2564330012538	3535.3572016221005
YJL053W	1212	1323.5092747898307	1543.2793750532437	1214	1262.638676281087	1862.679003116209	1434	802.5470186414896	2295.6884011731017	1132	1760.743682589382	1373.6692776076961	1308	1335.0299204476178	1889.697871922981	1210	1520.3304295497946	1772.584794126451	1253	659.057995674666	1817.7435720758513
YJL047C	858	681.9223977726651	2151.468291330384	1078	919.2684255748754	2195.9105678938795	1400	651.0356688732281	4001.575434455881	975	1115.736558048986	2070.96332715475	1258	1158.2138426881284	2769.5167191745713	1166	1132.7363081823569	3007.0634900359437	1289	579.303322652122	3396.7157427349593
YJR002W	2102	1776.0233982655918	1398.8345074374229	2944	3709.6035155243007	1939.5785949879792	3997	3492.7005040465156	3321.0353945824318	3309	5952.39165348839	2259.2327205324546	4057	4085.9591302406043	2746.5649231593125	3864	5130.364048332558	2896.2769404030405	4359	2027.2525026428048	1940.9804244199768
YJR031C	1999	1431.9109868202358	5618.145114110084	2872	2427.687912887777	6963.685263943626	3402	2049.0421407524263	8329.810088051017	2684	5109.750033963472	5376.137122007785	3288	2883.883934929967	6816.683416531887	3098	3772.282320750528	5570.980781540275	3849	2233.1308446312323	8695.900393532356
YJR052W	487	533.1851649867604	813.4526755206753	647	650.59626449598	1230.3934699483216	827	353.3059422543738	1560.7051581097767	625	903.7286452474073	962.2657883749343	687	807.3230217080563	1178.1921954499558	689	905.8885859866859	1281.9586457521655	749	359.82340852031484	1679.10211318871
YJR105W	15144	17649.311300578294	11920.502759031951	17639	16885.38267946511	20250.225859566126	19540	9896.536112810718	22394.304245435633	18921	29366.689277472906	19280.18046997604	19363	22463.865879071876	21681.796635747887	18816	23831.02925291343	19427.212810626952	19993	9134.073947558645	22151.82420885656
YJR106W	2166	2381.056209598086	1429.24395325128	2583	2654.1917975641554	2768.3853073837236	2629	1499.8962005443173	2776.6033626836725	2286	3717.3251829361543	1743.2351238676347	2611	3486.9775334894657	2356.3843908999115	2332	2887.4259739078116	2033.7245182611514	2598	1380.5595725530293	2295.2863749093376
YJR118C	238	347.89386651618406	38.011807267321274	277	375.90006393101066	68.35519277490675	362	228.25945707445499	81.6648047848139	266	499.4762691427022	48.81058346829377	338	372.8214972913265	30.602394687011838	315	540.8290065592155	47.479949842672795	423	271.41318958834745	107.83224580110982
YJR125C	1975	1663.8402311643586	4500.597980450839	2219	2084.3176621815655	4921.573879793286	2462	1059.2562051484128	6369.854773215484	2149	2851.3267594585195	4162.845475795912	2227	2256.118325520307	4965.238537967671	2160	2187.352870972827	4605.555134739261	2311	952.1100500365719	5276.077740982873
YJR132W	2904	3700.7840293170884	912.2833744157106	4235	6674.635750569869	1230.3934699483216	4942	2411.61078561272	1524.409689316526	4138	7522.687550001778	969.2387288704049	4885	7100.056455768645	1331.204168885015	4344	7708.3156462648185	878.3790720894467	5340	3643.366574587999	1471.1399248579983
YJR133W	444	368.06162689393386	364.9133497662842	574	759.02897524531	538.2971431023907	809	607.3686423024628	825.7219150464516	566	725.857599761337	313.78232229617424	613	672.9976293016225	436.0841242899187	667	1023.068204074516	466.88617345294915	788	365.3876880335156	762.5280238792766
YJR138W	2253	1772.2419431947637	5329.255378878443	2670	2199.979220314184	5852.913381351391	3265	1324.5664726465475	8366.105556844268	2638	3463.993693910539	4553.330143542262	2915	3026.433330953121	7069.153172699735	2702	3048.1723730795784	4510.5952350539155	3019	1308.2239388814196	6292.781772821909
YJR145C	24151.7	28186.966097952565	10658.510757756885	33834.7	38075.54397567862	26513.270397566957	40555.9	17073.807389169233	28528.238471494988	33149.3	44861.23368425947	15270.73968508048	35628.3	60737.00804401934	24382.457966876682	37985	39783.98264361429	16380.582695722114	41832.6	21885.54783197702	31348.374315036926
YJR160C	65.1502	63.02425118046813	68.42125308117829	59.0631	36.14423691644333	17.08879819372669	37.9951	23.818378129508346	45.369335991563275	99.0107	183.26107716746628	55.78352396376431	59.1564	38.37868354469538	53.554190702270716	107.374	153.23488519177772	87.04657471156679	104.719	43.89598282636143	61.618426172062755
YKL217W	108	117.22510719567072	38.011807267321274	51	31.325005327584222	0	74	46.97513464430813	72.59093758650124	74	70.07041185814887	41.83764297282323	127	135.69605967588723	30.602394687011838	113	96.14737894386053	71.21992476400919	150	91.50148532819003	69.3207294435706
YKL196C	4625	4754.5495090545155	7594.7590920107905	4434	4524.0536540414905	8151.3567384076305	5003	2776.1642953171395	9318.861612667097	4828	7100.468401625752	7084.507543398067	4833	5063.244893360883	8499.815124317538	4834	5692.225294035743	8316.904547441518	5106	2322.1593168424442	9296.680048709968
YKL188C	293	332.7680462328717	266.0826508712489	321	325.29813224799	367.4091611651238	354	199.14810602727812	381.1024223291315	285	508.45965527836233	223.13409585505724	276	345.4081519022584	313.67454554187134	304	407.12405771540944	237.39974921336398	283	157.0363329281099	254.17600795975886
YKL184W	3719	3035.247936851345	8172.538562474074	4302	3852.9756552928593	10731.76526566036	4931	2686.845377331483	11687.1409514267	4246	6015.275356438011	7426.181627676124	4862	5083.804902402684	10963.307896621991	4648	4527.940627137432	11363.534662346356	5067	2404.3870029819664	10737.010760481935
YKL183W	423	467.6399437590735	395.32279558014125	587	480.71835098869633	965.5170979455579	545	258.0324297363404	979.9776574177667	535	718.670890852809	550.8622991421726	625	782.651010857895	918.0718406103551	573	757.1606091829017	546.0194231907371	662	289.34253468643874	754.8257206077687
YKL178C	7623	8349.452796388417	9959.093504038174	8504	7228.847383288667	13030.2086227166	9837	4452.713466988644	21269.144712844864	8222	11840.102926800027	10543.086029151455	8579	10014.095070626587	13526.258451659232	9258	10513.11496639275	13990.758553640917	10677	4412.473653968191	16429.012878126232
YKL163W	2583.58	3582.2984370978083	1254.389639821602	1817.19	1428.9021660967264	862.9843087831978	1938.61	1186.949176787166	825.7219150464516	2168.26	2402.157452675514	1401.5610395895783	3037.72	5699.2345063872635	1468.9149449765682	1909.42	2780.7624753919663	815.0724722992163	1845.22	999.097299259156	793.337236965308
YKL159C	934	901.2467918806942	1208.7754711008165	800	707.2222356650745	1529.4474383385386	1112	715.8745871146675	1687.7392988861538	925	1180.4169382257387	899.5093239156995	1113	1099.2751501016319	1476.5655436483212	855	907.3908887826838	1099.952171355253	744	380.22576673538424	1024.4063351105433
YKL145W	5397	6013.774047640269	4287.73185975384	5615	6111.990462570568	4921.573879793286	6408	3711.6972585150506	5961.530749291414	5833	9279.837878136896	4190.737237777794	5658	6894.456365350634	4215.479868135881	5860	7819.486053168657	4605.555134739261	5600	3136.3988856074866	4467.33589747455
YKL128C	1344	1245.3592033260502	2919.306798130274	1622	1481.9137135741767	3759.5356026198715	1912	906.4216121507343	4491.564263164764	1462	2085.942260700278	3263.336151880212	1644	1668.1020669247955	3274.4562315102667	1620	1730.6528209894896	3576.8228881480172	1752	685.6428866821807	3281.1811936623417
YKL122C	952	1189.8978622872382	478.94877156824805	1217	1301.19252899196	880.0731069769245	1355	791.299451191444	961.8299230211414	1192	1608.02611828316	704.2669900425244	1319	1673.5847360026091	703.8550778012723	1333	1992.0535074931104	973.3389717747923	1561	662.7675153501332	654.6957780781668
YKL114C	534	705.871613221243	357.31098831282	734	809.6309069283307	572.4747394898441	757	528.6356701521436	635.1707038818859	644	1160.6534887272865	446.2681917101145	672	766.2030036244541	520.2407096792012	741	1017.0589928905247	490.62614837428555	741	432.1590421919245	554.5658355485648
YKL084W	850	974.3549232500372	296.49209668510593	885	1078.303068007226	401.5867575525772	993	561.7167508875718	489.9888287088834	1049	1631.3829222358763	299.83644130523317	1119	1574.8966926019639	459.03592030517757	1014	1617.980111289653	348.18629884626716	1056	602.1786939841695	516.0543191910256
YKL065C	3514	3627.6758979477454	5701.771090098191	3200	3115.6332221974153	5417.14902741136	3713	1874.3740344693651	6542.258249983424	3396	4714.481043994427	4832.247763361083	3461	3965.3404105287045	4766.322972502094	3526	3940.540233902284	5135.747907982441	3229	1489.372149700066	4890.962577407481
YKL043W	1407	1315.9463646481745	1338.0156158097088	1753	2055.402272648411	1512.358640144812	2065	1339.7837697848445	2395.500940354541	1389	1751.7602964537218	1317.8857536439318	1727	2733.1105352900922	1690.782306457404	1333	1636.0077448416268	1384.8318704112899	1673	792.6007039914839	1825.445875347359
YKL034W	1801	1362.584310521721	5139.196342541836	1907	1625.2858533427352	5186.45025179605	2404	988.4626923745964	5507.837389375782	1761	2222.4897299623117	4211.656059264205	1949	1790.0914539061487	5623.190023738425	1807	2034.1179857810494	5681.767331173178	2216	868.0276040593162	5561.062962028664
YKL003C	328	385.70841722446494	767.8385067998897	360	303.611590098124	982.6058961392846	432	197.16324118315242	1070.7163294008933	401	614.4636116791517	808.8610974745825	408	353.63215551897883	925.7224392821081	484	495.75992267928086	1234.4786959094927	495	230.60847315820865	1147.6431874546688
YKR004C	298	352.9358066106215	205.26375924353488	405	453.00776935275644	281.96517019649036	471	309.6389156836085	254.06828155275434	370	673.7539601745084	146.4317504048813	504	730.5656546186656	244.8191574960947	365	685.0500749750063	276.96637408225797	441	207.11484854691662	123.23685234412551
YKR007W	507	376.8850220591994	699.4172537187114	566	610.8376038878923	760.4515196208376	751	445.93296831357293	871.0912510380149	572	921.6954175187275	536.9164181512315	669	715.4883146546781	795.6622618623078	660	890.8655580267077	759.6791974827647	698	340.6575568637345	924.2763925809413
YKR008W	1326	1384.01255592308	2265.503713132348	1791	1851.7897380191134	1640.524626597762	2210	1760.575116739492	3820.098090489628	1545	1805.6606132676825	1631.668075940106	1963	1459.7606419678777	2662.40833777003	1930	2595.9792314842343	2484.784041766543	2242	1047.9393083194736	2942.2798497159965
YKR019C	1148	1400.3988612300018	273.68501232471317	1369	1554.2021874070633	469.94195032748394	1564	1023.5286379541503	662.3923054768238	1389	2502.771377394907	425.34937022370286	1404	1762.6781085170805	405.48172960290685	1295	2008.5788382490864	498.53947334806435	1487	967.5663820176851	492.94740937650204
YKR029C	1213	1479.8094177173916	1626.9053510413505	1438	1238.5425183367915	1708.8798193726689	1688	846.8756668269634	2313.836135569727	1386	1735.5902014095336	1262.1022296801675	1551	1832.5821392592043	1751.9870958314277	1458	1974.0258739411365	1527.2717199393082	1592	863.6998311046045	1940.9804244199768
YKR036C	1506	1638.6305306921713	2683.633593072882	1792	1539.744492640486	3938.9679836540017	2135	1189.5956632460002	5716.536334936973	1635	2443.4810288995504	2831.0138411610387	1959	1706.4807504694909	3695.2391584566794	1858	2019.0949578210711	4067.449036522303	2074	790.7459441537503	4513.549717103597
YKR051W	273	345.37289646896534	311.69681959203444	345	407.2250692585949	418.67555574630387	404	250.09297035983764	390.17628952744417	318	418.6257939217612	264.9717388278805	365	271.39211935177445	397.8311309311539	343	494.25761988328304	514.366123295622	443	218.2434075733181	600.7796551776119
YKR052C	312	312.6002858551219	159.64959052274935	391	409.63468505302444	162.34358284040354	401	263.32540265400894	190.55121116456576	353	636.0237384047359	90.648226441117	392	529.0775660090148	160.66257210681215	352	491.2530142912874	134.5265245542396	402	244.21004530158825	154.0460654301569
YKR054C	6583	5615.46078017971	11000.617023162777	8979	8783.04957069573	15790.04953100346	10519	5600.626968508004	18710.314162920695	8810	13072.623504612595	12885.994035629556	10737	10681.610030850396	11820.174947858322	9931	13140.642556592938	14869.137625730364	11876	5091.934007857926	16120.920747265918
YKR056W	2069	2268.8730424968526	1185.9683867404237	2748	4297.549769365112	1768.6906130507123	3417	2357.3578132066177	3257.518324194243	2831	4146.731040220708	2008.2068626955152	3256	4258.6632061917335	2394.6373842586763	3309	4816.3827639690135	2097.031118051382	3590	2285.682373367017	2688.1038417562377
YKR069W	369	361.75920177588705	387.720434126677	455	421.6827640251722	487.0307485212106	564	277.2194565628888	862.0173838397022	428	682.7373463101685	320.7552627916448	547	756.6083327382803	481.98771632043645	382	426.6539940633811	482.71282340050675	421	179.91170426015742	238.77140141674317
YKR082W	3789	3371.797438155045	13190.097121760482	4745	3381.895767481881	13611.227761303307	5492	2520.7783520396333	16841.097520068288	4769	6714.182797792368	11107.894209284568	5455	6092.616012720391	12195.054282774217	5393	6411.828333318699	14228.158302854281	5976	2314.1220242122654	15173.537444870453
